timestamp,src_ip,dst_ip,protocol,src_bytes,dst_bytes,src_port,dst_port,duration,count,srv_count,dst_host_count,dst_host_srv_count,logged_in
1744340221.554944,192.168.1.6,13.127.247.216,tcp,66,0,25023,8081,0,24,24,24,24,0
1744340221.5559418,192.168.1.6,13.127.247.216,tcp,66,0,25022,8081,0,24,24,24,24,0
1744340221.5579433,192.168.1.6,13.127.247.216,tcp,66,0,25024,8081,0,24,24,24,24,0
1744340221.5579433,192.168.1.6,13.127.247.216,tcp,66,0,25026,8081,0,24,24,24,24,0
1744340221.558935,192.168.1.6,13.127.247.216,tcp,66,0,25025,8081,0,24,24,24,24,0
1744340221.558935,192.168.1.6,13.127.247.216,tcp,66,0,25028,8081,0,24,24,24,24,0
1744340221.5599566,192.168.1.6,13.127.247.216,tcp,66,0,25027,8081,0,24,24,24,24,0
1744340221.5612478,192.168.1.6,13.127.247.216,tcp,66,0,25029,8081,0,24,24,24,24,0
1744340221.7047887,0.0.0.0,0.0.0.0,udp,166,0,45663,6881,0,34,10,34,10,0
1744340221.7057838,0.0.0.0,0.0.0.0,udp,482,0,6881,45663,0,34,1,34,1,0
1744340222.5530608,192.168.1.6,13.127.247.216,tcp,66,0,25023,8081,0,24,24,24,24,0
1744340222.5540597,192.168.1.6,13.127.247.216,tcp,66,0,25024,8081,0,24,24,24,24,0
1744340222.5540597,192.168.1.6,13.127.247.216,tcp,66,0,25026,8081,0,24,24,24,24,0
1744340222.555046,192.168.1.6,13.127.247.216,tcp,66,0,25025,8081,0,24,24,24,24,0
1744340222.5560455,192.168.1.6,13.127.247.216,tcp,66,0,25027,8081,0,24,24,24,24,0
1744340222.557067,192.168.1.6,13.127.247.216,tcp,66,0,25022,8081,0,24,24,24,24,0
1744340223.5429504,192.168.1.6,13.127.247.216,tcp,66,0,25028,8081,0,24,24,24,24,0
1744340223.5429504,192.168.1.6,13.127.247.216,tcp,66,0,25029,8081,0,24,24,24,24,0
1744340223.5429504,192.168.1.6,20.189.173.7,tcp,55,0,24918,443,0,1,1,1,1,0
1744340223.9064481,20.189.173.7,192.168.1.6,tcp,66,0,443,24918,0,20,1,20,1,0
1744340224.2864256,0.0.0.0,0.0.0.0,udp,111,0,55667,53,0,32,3,34,3,0
1744340224.3063314,0.0.0.0,0.0.0.0,udp,111,0,58710,53,0,32,3,34,3,0
1744340224.3083308,0.0.0.0,0.0.0.0,udp,111,0,65477,53,0,32,3,34,3,0
1744340224.313323,0.0.0.0,0.0.0.0,udp,275,0,53,58710,0,32,1,34,1,0
1744340224.3174288,0.0.0.0,0.0.0.0,udp,275,0,53,55667,0,32,1,34,1,0
1744340224.3203266,0.0.0.0,0.0.0.0,udp,230,0,53,65477,0,32,1,34,1,0
1744340224.321338,192.168.1.6,20.42.65.93,tcp,66,0,25037,443,0,13,13,13,13,0
1744340224.428284,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,32,14,34,14,0
1744340224.4402826,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,32,14,34,14,0
1744340224.4402826,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,32,14,34,14,0
1744340224.5319595,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,32,14,34,14,0
1744340224.5330017,20.42.65.93,192.168.1.6,tcp,66,0,443,25037,0,20,16,20,16,0
1744340224.5339532,192.168.1.6,20.42.65.93,tcp,54,0,25037,443,0,13,13,13,13,0
1744340224.534993,192.168.1.6,20.42.65.93,tcp,1466,0,25037,443,0,13,13,13,13,0
1744340224.55397,192.168.1.6,20.42.65.93,tcp,478,0,25037,443,0,13,13,13,13,0
1744340224.55397,192.168.1.6,13.127.247.216,tcp,66,0,25026,8081,0,15,15,24,24,0
1744340224.755397,192.168.1.6,13.127.247.216,tcp,66,0,25029,8081,0,10,10,24,24,0
1744340224.7563941,20.42.65.93,192.168.1.6,tcp,54,0,443,25037,0,20,16,20,16,0
1744340224.7574096,20.42.65.93,192.168.1.6,tcp,153,0,443,25037,0,20,16,20,16,0
1744340224.7584093,192.168.1.6,20.42.65.93,tcp,736,0,25037,443,0,13,13,13,13,0
1744340224.838138,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,32,14,34,14,0
1744340224.8391385,0.0.0.0,0.0.0.0,unknown,78,0,0,0,0,32,14,34,14,0
1744340224.9813874,20.42.65.93,192.168.1.6,tcp,1466,0,443,25037,0,20,16,20,16,0
1744340224.991349,20.42.65.93,192.168.1.6,tcp,1466,0,443,25037,0,20,16,20,16,0
1744340224.9922836,20.42.65.93,192.168.1.6,tcp,1466,0,443,25037,0,20,16,20,16,0
1744340224.9933796,20.42.65.93,192.168.1.6,tcp,1466,0,443,25037,0,20,16,20,16,0
1744340224.9943826,20.42.65.93,192.168.1.6,tcp,816,0,443,25037,0,20,16,20,16,0
1744340224.9982908,192.168.1.6,20.42.65.93,tcp,128,0,25037,443,0,13,13,13,13,0
1744340225.2116992,192.168.1.6,20.42.65.93,tcp,146,0,25037,443,0,13,13,13,13,0
1744340225.2136846,192.168.1.6,20.42.65.93,tcp,1466,0,25037,443,0,13,13,13,13,0
1744340225.2146885,192.168.1.6,20.42.65.93,tcp,1466,0,25037,443,0,13,13,13,13,0
1744340225.2156978,192.168.1.6,20.42.65.93,tcp,1466,0,25037,443,0,13,13,13,13,0
1744340225.2166986,192.168.1.6,20.42.65.93,tcp,303,0,25037,443,0,13,13,13,13,0
