timestamp,src_ip,dst_ip,protocol,src_bytes,dst_bytes,src_port,dst_port,duration,count,srv_count,dst_host_count,dst_host_srv_count,logged_in
1744314982.4165852,0.0.0.0,0.0.0.0,unknown,60,0,0,0,0,69,19,69,19,0
1744314982.4900873,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,69,19,69,19,0
1744314982.4910815,0.0.0.0,0.0.0.0,udp,224,0,51446,6881,0,69,19,69,19,0
1744314982.5200825,0.0.0.0,0.0.0.0,udp,153,0,6881,51446,0,69,2,69,2,0
1744314982.521132,0.0.0.0,0.0.0.0,udp,224,0,51446,6881,0,69,19,69,19,0
1744314982.642742,0.0.0.0,0.0.0.0,udp,153,0,6881,51446,0,69,2,69,2,0
1744314982.6437798,13.89.179.9,192.168.1.6,tcp,54,0,443,30137,0,5,1,5,1,0
1744314982.9321454,0.0.0.0,0.0.0.0,udp,166,0,6881,6881,0,69,19,69,19,0
1744314982.9331417,0.0.0.0,0.0.0.0,udp,481,0,6881,6881,0,69,19,69,19,0
1744314983.3901384,192.168.1.6,112.160.61.215,udp,146,0,6881,33077,0,1,1,1,1,0
1744314983.3901384,0.0.0.0,0.0.0.0,udp,166,0,6881,34381,0,69,1,69,1,0
1744314983.397753,0.0.0.0,0.0.0.0,udp,127,0,6881,47508,0,69,1,69,1,0
1744314983.5709858,0.0.0.0,0.0.0.0,udp,152,0,47508,6881,0,69,19,69,19,0
1744314983.6467912,112.160.61.215,192.168.1.6,udp,352,0,33077,6881,0,5,2,5,2,0
1744314983.682783,0.0.0.0,0.0.0.0,udp,224,0,62137,6881,0,69,19,69,19,0
1744314983.6848347,0.0.0.0,0.0.0.0,udp,153,0,6881,62137,0,69,2,69,2,0
1744314983.6960576,0.0.0.0,0.0.0.0,udp,224,0,62137,6881,0,69,19,69,19,0
1744314983.6970417,0.0.0.0,0.0.0.0,udp,153,0,6881,62137,0,69,2,69,2,0
1744314983.7937622,192.168.1.6,13.127.247.216,tcp,66,0,30391,8081,0,38,38,38,38,0
1744314983.7957633,192.168.1.6,13.127.247.216,tcp,66,0,30395,8081,0,38,38,38,38,0
1744314983.7978835,192.168.1.6,13.127.247.216,tcp,66,0,30393,8081,0,38,38,38,38,0
1744314983.7978835,192.168.1.6,13.127.247.216,tcp,66,0,30392,8081,0,38,38,38,38,0
1744314983.798899,192.168.1.6,13.127.247.216,tcp,66,0,30394,8081,0,38,38,38,38,0
1744314983.798899,192.168.1.6,13.127.247.216,tcp,66,0,30396,8081,0,38,38,38,38,0
1744314983.798899,192.168.1.6,13.127.247.216,tcp,66,0,30397,8081,0,38,38,38,38,0
1744314983.7998986,192.168.1.6,13.127.247.216,tcp,66,0,30398,8081,0,38,38,38,38,0
1744314983.7998986,192.168.1.6,13.127.247.216,tcp,66,0,30399,8081,0,38,38,38,38,0
1744314984.1270244,192.168.1.6,13.127.247.216,tcp,66,0,30400,8081,0,38,38,38,38,0
1744314984.1322181,192.168.1.6,172.17.144.1,tcp,66,0,30376,1522,0,2,2,2,2,0
1744314984.3384776,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,69,19,69,19,0
1744314984.3394916,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,69,19,69,19,0
1744314984.34049,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,69,19,69,19,0
1744314984.3445013,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,69,19,69,19,0
1744314984.3457518,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,69,19,69,19,0
1744314984.347338,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,69,19,69,19,0
1744314984.3483639,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,69,19,69,19,0
1744314984.792653,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,63,17,69,19,0
1744314984.792653,192.168.1.6,13.127.247.216,tcp,66,0,30391,8081,0,38,38,38,38,0
1744314984.7985,192.168.1.6,13.127.247.216,tcp,66,0,30395,8081,0,38,38,38,38,0
1744314984.7985,192.168.1.6,13.127.247.216,tcp,66,0,30393,8081,0,38,38,38,38,0
1744314984.799613,192.168.1.6,13.127.247.216,tcp,66,0,30392,8081,0,38,38,38,38,0
1744314984.8005002,192.168.1.6,13.127.247.216,tcp,66,0,30394,8081,0,38,38,38,38,0
1744314984.8014982,192.168.1.6,13.127.247.216,tcp,66,0,30396,8081,0,38,38,38,38,0
1744314986.150074,192.168.1.6,13.127.247.216,tcp,66,0,30397,8081,0,28,28,38,38,0
1744314986.1514792,192.168.1.6,13.127.247.216,tcp,66,0,30398,8081,0,28,28,38,38,0
1744314986.1524887,192.168.1.6,13.127.247.216,tcp,66,0,30399,8081,0,28,28,38,38,0
1744314986.1534882,192.168.1.6,13.127.247.216,tcp,66,0,30400,8081,0,28,28,38,38,0
1744314986.1563106,192.168.1.6,35.174.127.31,tcp,55,0,24664,443,0,1,1,1,1,0
1744314986.5123844,35.174.127.31,192.168.1.6,tcp,66,0,443,24664,0,3,1,5,1,0
1744314986.5134284,0.0.0.0,0.0.0.0,udp,163,0,9121,6881,0,47,12,69,19,0
1744314986.51538,0.0.0.0,0.0.0.0,udp,163,0,9121,6881,0,47,12,69,19,0
1744314986.5163817,0.0.0.0,0.0.0.0,udp,163,0,9121,6881,0,47,12,69,19,0
1744314986.5174892,0.0.0.0,0.0.0.0,udp,539,0,6881,9121,0,47,8,69,8,0
1744314986.6191328,0.0.0.0,0.0.0.0,udp,539,0,6881,9121,0,47,8,69,8,0
1744314986.6201303,0.0.0.0,0.0.0.0,udp,539,0,6881,9121,0,47,8,69,8,0
1744314986.6211967,0.0.0.0,0.0.0.0,udp,94,0,443,54984,0,47,1,69,1,0
1744314986.7957404,0.0.0.0,0.0.0.0,udp,95,0,54984,443,0,46,7,69,7,0
1744314986.796249,192.168.1.6,13.127.247.216,tcp,66,0,30391,8081,0,27,27,38,38,0
1744314986.9808517,192.168.1.6,13.127.247.216,tcp,66,0,30395,8081,0,22,22,38,38,0
1744314986.9819653,192.168.1.6,13.127.247.216,tcp,66,0,30393,8081,0,22,22,38,38,0
1744314986.9829202,192.168.1.6,13.127.247.216,tcp,66,0,30392,8081,0,22,22,38,38,0
1744314986.9829202,192.168.1.6,13.127.247.216,tcp,66,0,30394,8081,0,22,22,38,38,0
1744314986.9839787,13.89.179.9,192.168.1.6,tcp,54,0,443,30126,0,3,1,5,1,0
1744314986.9938672,0.0.0.0,0.0.0.0,tcp,98,0,30251,443,0,46,7,69,7,0
1744314986.9989495,0.0.0.0,0.0.0.0,tcp,74,0,30251,443,0,46,7,69,7,0
1744314987.0009477,0.0.0.0,0.0.0.0,tcp,86,0,443,30251,0,46,3,69,3,0
1744314987.5447457,0.0.0.0,0.0.0.0,tcp,74,0,443,30251,0,46,3,69,3,0
1744314987.545746,0.0.0.0,0.0.0.0,tcp,74,0,443,30251,0,46,3,69,3,0
1744314987.545746,0.0.0.0,0.0.0.0,tcp,74,0,30251,443,0,46,7,69,7,0
1744314987.5521884,0.0.0.0,0.0.0.0,unknown,60,0,0,0,0,46,9,69,19,0
