timestamp,src_ip,dst_ip,protocol,src_bytes,dst_bytes,src_port,dst_port,duration,count,srv_count,dst_host_count,dst_host_srv_count,logged_in
1744312120.5106106,0.0.0.0,0.0.0.0,udp,481,0,47736,6881,0,71,8,71,8,0
1744312120.5217066,139.227.76.180,192.168.1.6,udp,352,0,6881,6881,0,9,3,9,3,0
1744312120.5519516,0.0.0.0,0.0.0.0,udp,260,0,6881,6881,0,71,8,71,8,0
1744312121.1283574,192.168.1.6,13.127.247.216,tcp,66,0,25774,8081,0,53,53,53,53,0
1744312121.9477584,0.0.0.0,0.0.0.0,unknown,60,0,0,0,0,71,27,71,27,0
1744312122.5212207,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,70,27,71,27,0
1744312122.5227046,0.0.0.0,0.0.0.0,tcp,75,0,25307,443,0,70,16,71,16,0
1744312122.5409448,0.0.0.0,0.0.0.0,tcp,74,0,443,25307,0,70,1,71,1,0
1744312122.9716501,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,69,27,71,27,0
1744312122.9746692,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,69,27,71,27,0
1744312122.975665,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,69,27,71,27,0
1744312123.125988,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,69,27,71,27,0
1744312123.1270828,192.168.1.6,13.127.247.216,tcp,66,0,25784,8081,0,53,53,53,53,0
1744312123.9970174,192.168.1.6,13.127.247.216,tcp,66,0,25785,8081,0,52,52,53,53,0
1744312123.9980297,192.168.1.6,13.127.247.216,tcp,66,0,25783,8081,0,52,52,53,53,0
1744312123.9980297,192.168.1.6,13.127.247.216,tcp,66,0,25786,8081,0,52,52,53,53,0
1744312123.9990277,192.168.1.6,13.127.247.216,tcp,66,0,25787,8081,0,52,52,53,53,0
1744312123.9990277,192.168.1.6,13.127.247.216,tcp,66,0,25788,8081,0,52,52,53,53,0
1744312124.0000315,192.168.1.6,13.127.247.216,tcp,66,0,25790,8081,0,52,52,53,53,0
1744312124.0000315,192.168.1.6,13.127.247.216,tcp,66,0,25789,8081,0,52,52,53,53,0
1744312124.0010448,192.168.1.6,13.127.247.216,tcp,66,0,25791,8081,0,52,52,53,53,0
1744312124.0030284,192.168.1.6,13.127.247.216,tcp,66,0,25792,8081,0,52,52,53,53,0
1744312124.0040317,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,68,26,71,27,0
1744312124.1234426,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,68,26,71,27,0
1744312124.1234426,192.168.1.6,13.127.247.216,tcp,66,0,25784,8081,0,52,52,53,53,0
1744312124.124391,192.168.1.6,13.127.247.216,tcp,66,0,25785,8081,0,52,52,53,53,0
1744312124.1253386,192.168.1.6,13.127.247.216,tcp,66,0,25783,8081,0,52,52,53,53,0
1744312124.1263237,192.168.1.6,13.127.247.216,tcp,66,0,25786,8081,0,52,52,53,53,0
1744312124.1263237,192.168.1.6,13.127.247.216,tcp,66,0,25787,8081,0,52,52,53,53,0
1744312124.12732,192.168.1.6,13.127.247.216,tcp,66,0,25788,8081,0,52,52,53,53,0
1744312124.128334,192.168.1.6,13.127.247.216,tcp,66,0,25789,8081,0,52,52,53,53,0
1744312124.129337,192.168.1.6,13.127.247.216,tcp,66,0,25790,8081,0,52,52,53,53,0
1744312124.7623937,192.168.1.6,13.127.247.216,tcp,66,0,25791,8081,0,52,52,53,53,0
1744312124.7633102,192.168.1.6,13.127.247.216,tcp,66,0,25792,8081,0,52,52,53,53,0
1744312124.7643127,0.0.0.0,0.0.0.0,tcp,75,0,48524,443,0,65,15,71,16,0
1744312124.7743065,0.0.0.0,0.0.0.0,tcp,86,0,443,48524,0,65,1,71,1,0
1744312125.2690175,192.168.1.6,211.252.15.214,udp,146,0,6881,40938,0,1,1,1,1,0
1744312125.270305,0.0.0.0,0.0.0.0,udp,166,0,6881,6881,0,61,6,71,8,0
1744312125.4061604,0.0.0.0,0.0.0.0,udp,127,0,6881,12880,0,61,1,71,1,0
1744312125.407252,211.252.15.214,192.168.1.6,udp,352,0,40938,6881,0,8,2,9,3,0
1744312125.4708765,0.0.0.0,0.0.0.0,udp,152,0,12880,6881,0,61,6,71,8,0
1744312125.4982862,0.0.0.0,0.0.0.0,udp,481,0,6881,6881,0,61,6,71,8,0
1744312125.544078,0.0.0.0,0.0.0.0,tcp,74,0,25627,443,0,61,15,71,16,0
1744312125.5801542,0.0.0.0,0.0.0.0,tcp,74,0,443,25627,0,61,1,71,1,0
1744312125.5811691,0.0.0.0,0.0.0.0,tcp,74,0,25627,443,0,61,15,71,16,0
1744312125.7117603,192.168.1.6,34.111.24.1,tcp,55,0,9166,443,0,2,2,2,2,0
1744312125.7165499,34.111.24.1,192.168.1.6,tcp,66,0,443,9166,0,8,1,9,1,0
1744312125.7734532,192.168.1.6,52.105.231.41,tcp,54,0,25516,443,0,2,2,2,2,0
1744312125.8136544,52.105.231.41,192.168.1.6,tcp,54,0,443,25516,0,8,1,9,1,0
1744312125.8156726,192.168.1.6,52.105.231.41,tcp,54,0,25516,443,0,2,2,2,2,0
1744312126.005172,192.168.1.6,34.117.223.223,tcp,55,0,54258,443,0,1,1,1,1,0
1744312126.0101876,34.117.223.223,192.168.1.6,tcp,66,0,443,54258,0,8,1,9,1,0
1744312126.0826263,192.168.1.6,34.111.24.1,tcp,55,0,5104,443,0,2,2,2,2,0
1744312126.0886862,34.111.24.1,192.168.1.6,tcp,66,0,443,5104,0,8,1,9,1,0
1744312126.1229713,192.168.1.6,13.127.247.216,tcp,66,0,25784,8081,0,42,42,53,53,0
1744312126.1259756,192.168.1.6,13.127.247.216,tcp,66,0,25787,8081,0,39,39,53,53,0
1744312126.1269772,192.168.1.6,13.127.247.216,tcp,66,0,25788,8081,0,37,37,53,53,0
1744312126.1280951,192.168.1.6,13.127.247.216,tcp,66,0,25789,8081,0,36,36,53,53,0
1744312126.129077,192.168.1.6,13.127.247.216,tcp,66,0,25791,8081,0,35,35,53,53,0
1744312126.1430962,192.168.1.6,13.127.247.216,tcp,66,0,25792,8081,0,34,34,53,53,0
1744312126.1442037,0.0.0.0,0.0.0.0,unknown,60,0,0,0,0,59,19,71,27,0
1744312126.903983,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,57,19,71,27,0
1744312126.9050834,0.0.0.0,0.0.0.0,tcp,75,0,24563,443,0,57,14,71,16,0
1744312126.9531853,0.0.0.0,0.0.0.0,tcp,86,0,443,24563,0,57,3,71,3,0
1744312127.7814646,0.0.0.0,0.0.0.0,tcp,74,0,443,25314,0,50,1,71,1,0
1744312127.838302,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,50,19,71,27,0
1744312127.841194,0.0.0.0,0.0.0.0,unknown,78,0,0,0,0,50,19,71,27,0
1744312127.8444848,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,50,19,71,27,0
1744312127.8466828,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,50,19,71,27,0
1744312127.848684,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,50,19,71,27,0
1744312128.2943919,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,49,18,71,27,0
1744312128.295493,192.168.1.6,13.127.247.216,tcp,66,0,25806,8081,0,26,26,53,53,0
1744312129.1138396,192.168.1.6,13.127.247.216,tcp,66,0,25805,8081,0,26,26,53,53,0
1744312129.1168368,192.168.1.6,13.127.247.216,tcp,66,0,25807,8081,0,26,26,53,53,0
1744312129.1178362,192.168.1.6,13.127.247.216,tcp,66,0,25808,8081,0,26,26,53,53,0
1744312129.1189463,192.168.1.6,13.127.247.216,tcp,66,0,25809,8081,0,26,26,53,53,0
1744312129.1198356,192.168.1.6,13.127.247.216,tcp,66,0,25810,8081,0,26,26,53,53,0
1744312129.1208336,192.168.1.6,13.127.247.216,tcp,66,0,25811,8081,0,26,26,53,53,0
